"Sector","Country","Year","Quarter","Value"
"Agriculture, forestry and fishing","Malta",2011,"Q2",18.9
"Agriculture, forestry and fishing","Malta",2011,"Q3",18.1
"Agriculture, forestry and fishing","Malta",2011,"Q4",19.3
"Agriculture, forestry and fishing","Malta",2012,"Q1",19.8
"Agriculture, forestry and fishing","Malta",2012,"Q2",21.4
"Agriculture, forestry and fishing","Malta",2012,"Q3",20.4
"Agriculture, forestry and fishing","Malta",2012,"Q4",19.3
"Agriculture, forestry and fishing","Malta",2013,"Q1",19.9
"Agriculture, forestry and fishing","Malta",2013,"Q2",19.5
"Agriculture, forestry and fishing","Malta",2013,"Q3",22.8
"Agriculture, forestry and fishing","Malta",2013,"Q4",19.8
"Agriculture, forestry and fishing","Malta",2014,"Q1",21.1
"Agriculture, forestry and fishing","Malta",2014,"Q2",20.3
"Agriculture, forestry and fishing","Malta",2014,"Q3",25.1
"Agriculture, forestry and fishing","Malta",2014,"Q4",22.1
"Agriculture, forestry and fishing","Malta",2015,"Q1",23.3
"Agriculture, forestry and fishing","Malta",2015,"Q2",23.8
"Agriculture, forestry and fishing","Malta",2015,"Q3",25.9
"Agriculture, forestry and fishing","Malta",2015,"Q4",22.1
"Agriculture, forestry and fishing","Malta",2016,"Q1",26.2
"Agriculture, forestry and fishing","Malta",2016,"Q2",25.4
"Agriculture, forestry and fishing","Malta",2016,"Q3",27.9
"Agriculture, forestry and fishing","Malta",2016,"Q4",29.8
"Agriculture, forestry and fishing","Malta",2017,"Q1",23.2
"Agriculture, forestry and fishing","Malta",2017,"Q2",21.6
"Agriculture, forestry and fishing","Malta",2017,"Q3",19.3
"Agriculture, forestry and fishing","Malta",2017,"Q4",20.4
"Agriculture, forestry and fishing","Malta",2018,"Q1",20.4
"Agriculture, forestry and fishing","Malta",2018,"Q2",21.5
"Agriculture, forestry and fishing","Malta",2018,"Q3",21.3
"Agriculture, forestry and fishing","Malta",2018,"Q4",21.5
"Agriculture, forestry and fishing","Malta",2019,"Q1",19.3
"Agriculture, forestry and fishing","Malta",2019,"Q2",17.3
"Agriculture, forestry and fishing","Malta",2019,"Q3",16.5
"Agriculture, forestry and fishing","Malta",2019,"Q4",16
"Agriculture, forestry and fishing","Malta",2021,"Q1",20.1
"Agriculture, forestry and fishing","Malta",2021,"Q2",20.2
"Agriculture, forestry and fishing","Malta",2021,"Q3",62.8
"Agriculture, forestry and fishing","Malta",2021,"Q4",32.3
"Agriculture, forestry and fishing","Malta",2022,"Q1",21.7
"Agriculture, forestry and fishing","Malta",2022,"Q2",20.6
"Agriculture, forestry and fishing","Malta",2022,"Q3",64.9
"Agriculture, forestry and fishing","Malta",2022,"Q4",31.4
"Agriculture, forestry and fishing","Malta",2023,"Q1",27
"Agriculture, forestry and fishing","Malta",2023,"Q2",29
"Agriculture, forestry and fishing","Malta",2023,"Q3",53.5
"Agriculture, forestry and fishing","Malta",2023,"Q4",32.7
"Agriculture, forestry and fishing","Malta",2024,"Q1",23
"Agriculture, forestry and fishing","Malta",2024,"Q2",18.9
"Agriculture, forestry and fishing","Netherlands",2010,"Q1",2532
"Agriculture, forestry and fishing","Netherlands",2010,"Q2",2802.6
"Agriculture, forestry and fishing","Netherlands",2010,"Q3",3104
"Agriculture, forestry and fishing","Netherlands",2010,"Q4",3010.3
"Agriculture, forestry and fishing","Netherlands",2011,"Q1",2642
"Agriculture, forestry and fishing","Netherlands",2011,"Q2",2741.8
"Agriculture, forestry and fishing","Netherlands",2011,"Q3",2526.9
"Agriculture, forestry and fishing","Netherlands",2011,"Q4",2632.3
"Agriculture, forestry and fishing","Netherlands",2012,"Q1",2755.6
"Agriculture, forestry and fishing","Netherlands",2012,"Q2",2625.5
"Agriculture, forestry and fishing","Netherlands",2012,"Q3",2764.3
"Agriculture, forestry and fishing","Netherlands",2012,"Q4",2964
"Agriculture, forestry and fishing","Netherlands",2013,"Q1",3100
"Agriculture, forestry and fishing","Netherlands",2013,"Q2",3029.8
"Agriculture, forestry and fishing","Netherlands",2013,"Q3",3019.5
"Agriculture, forestry and fishing","Netherlands",2013,"Q4",3154.2
"Agriculture, forestry and fishing","Netherlands",2014,"Q1",3363.5
"Agriculture, forestry and fishing","Netherlands",2014,"Q2",3150
"Agriculture, forestry and fishing","Netherlands",2014,"Q3",3048.2
"Agriculture, forestry and fishing","Netherlands",2014,"Q4",2761.7
"Agriculture, forestry and fishing","Netherlands",2015,"Q1",2956.4
"Agriculture, forestry and fishing","Netherlands",2015,"Q2",3168.9
"Agriculture, forestry and fishing","Netherlands",2015,"Q3",3327.3
"Agriculture, forestry and fishing","Netherlands",2015,"Q4",3181
"Agriculture, forestry and fishing","Netherlands",2016,"Q1",3133.1
"Agriculture, forestry and fishing","Netherlands",2016,"Q2",3107.1
"Agriculture, forestry and fishing","Netherlands",2016,"Q3",3420.2
"Agriculture, forestry and fishing","Netherlands",2016,"Q4",3663.5
"Agriculture, forestry and fishing","Netherlands",2017,"Q1",3558.7
"Agriculture, forestry and fishing","Netherlands",2017,"Q2",3648.2
"Agriculture, forestry and fishing","Netherlands",2017,"Q3",3756
"Agriculture, forestry and fishing","Netherlands",2017,"Q4",3852.2
"Agriculture, forestry and fishing","Netherlands",2018,"Q1",3576.8
"Agriculture, forestry and fishing","Netherlands",2018,"Q2",3418.7
"Agriculture, forestry and fishing","Netherlands",2018,"Q3",3518.8
"Agriculture, forestry and fishing","Netherlands",2018,"Q4",3407
"Agriculture, forestry and fishing","Netherlands",2019,"Q1",3620.1
"Agriculture, forestry and fishing","Netherlands",2019,"Q2",3835.6
"Agriculture, forestry and fishing","Netherlands",2019,"Q3",3544.6
"Agriculture, forestry and fishing","Netherlands",2019,"Q4",3716.4
"Agriculture, forestry and fishing","Netherlands",2021,"Q1",3521.3
"Agriculture, forestry and fishing","Netherlands",2021,"Q2",3968.3
"Agriculture, forestry and fishing","Netherlands",2021,"Q3",3788
"Agriculture, forestry and fishing","Netherlands",2021,"Q4",3573.3
"Agriculture, forestry and fishing","Netherlands",2022,"Q1",3754.4
"Agriculture, forestry and fishing","Netherlands",2022,"Q2",3709.1
"Agriculture, forestry and fishing","Netherlands",2022,"Q3",4345.2
"Agriculture, forestry and fishing","Netherlands",2022,"Q4",4433
"Agriculture, forestry and fishing","Netherlands",2023,"Q1",4746.5
"Agriculture, forestry and fishing","Netherlands",2023,"Q2",4437.7
"Agriculture, forestry and fishing","Netherlands",2023,"Q3",4333.7
"Agriculture, forestry and fishing","Netherlands",2023,"Q4",4810.5
"Agriculture, forestry and fishing","Netherlands",2024,"Q1",4590.3
"Agriculture, forestry and fishing","Netherlands",2024,"Q2",4724.4
"Agriculture, forestry and fishing","Netherlands",2024,"Q3",4673.8
"Agriculture, forestry and fishing","Portugal",2010,"Q1",875.3
"Agriculture, forestry and fishing","Portugal",2010,"Q2",879.7
"Agriculture, forestry and fishing","Portugal",2010,"Q3",875
"Agriculture, forestry and fishing","Portugal",2010,"Q4",860
"Agriculture, forestry and fishing","Portugal",2011,"Q1",833.1
"Agriculture, forestry and fishing","Portugal",2011,"Q2",813.8
"Agriculture, forestry and fishing","Portugal",2011,"Q3",800.3
"Agriculture, forestry and fishing","Portugal",2011,"Q4",794.2
"Agriculture, forestry and fishing","Portugal",2012,"Q1",792.7
"Agriculture, forestry and fishing","Portugal",2012,"Q2",798
"Agriculture, forestry and fishing","Portugal",2012,"Q3",812.2
"Agriculture, forestry and fishing","Portugal",2012,"Q4",833.1
"Agriculture, forestry and fishing","Portugal",2013,"Q1",858
"Agriculture, forestry and fishing","Portugal",2013,"Q2",873.4
"Agriculture, forestry and fishing","Portugal",2013,"Q3",878.8
"Agriculture, forestry and fishing","Portugal",2013,"Q4",874.8
"Agriculture, forestry and fishing","Portugal",2014,"Q1",858.4
"Agriculture, forestry and fishing","Portugal",2014,"Q2",851.8
"Agriculture, forestry and fishing","Portugal",2014,"Q3",852.4
"Agriculture, forestry and fishing","Portugal",2014,"Q4",860.6
"Agriculture, forestry and fishing","Portugal",2015,"Q1",875.7
"Agriculture, forestry and fishing","Portugal",2015,"Q2",886
"Agriculture, forestry and fishing","Portugal",2015,"Q3",891
"Agriculture, forestry and fishing","Portugal",2015,"Q4",891.1
"Agriculture, forestry and fishing","Portugal",2016,"Q1",884
"Agriculture, forestry and fishing","Portugal",2016,"Q2",886.5
"Agriculture, forestry and fishing","Portugal",2016,"Q3",897.1
"Agriculture, forestry and fishing","Portugal",2016,"Q4",915.3
"Agriculture, forestry and fishing","Portugal",2017,"Q1",941.1
"Agriculture, forestry and fishing","Portugal",2017,"Q2",958.9
"Agriculture, forestry and fishing","Portugal",2017,"Q3",968.9
"Agriculture, forestry and fishing","Portugal",2017,"Q4",970.2
"Agriculture, forestry and fishing","Portugal",2018,"Q1",965.5
"Agriculture, forestry and fishing","Portugal",2018,"Q2",969.5
"Agriculture, forestry and fishing","Portugal",2018,"Q3",985
"Agriculture, forestry and fishing","Portugal",2018,"Q4",1012.1
"Agriculture, forestry and fishing","Portugal",2019,"Q1",1050.2
"Agriculture, forestry and fishing","Portugal",2019,"Q2",1074.3
"Agriculture, forestry and fishing","Portugal",2019,"Q3",1084.4
"Agriculture, forestry and fishing","Portugal",2019,"Q4",1080.6
"Agriculture, forestry and fishing","Portugal",2021,"Q1",1153.4
"Agriculture, forestry and fishing","Portugal",2021,"Q2",1178.8
"Agriculture, forestry and fishing","Portugal",2021,"Q3",1182.8
"Agriculture, forestry and fishing","Portugal",2021,"Q4",1165.7
"Agriculture, forestry and fishing","Portugal",2022,"Q1",1125.7
"Agriculture, forestry and fishing","Portugal",2022,"Q2",1125.4
"Agriculture, forestry and fishing","Portugal",2022,"Q3",1162.2
"Agriculture, forestry and fishing","Portugal",2022,"Q4",1235.2
"Agriculture, forestry and fishing","Portugal",2023,"Q1",1344.1
"Agriculture, forestry and fishing","Portugal",2023,"Q2",1416.8
"Agriculture, forestry and fishing","Portugal",2023,"Q3",1452.2
"Agriculture, forestry and fishing","Portugal",2023,"Q4",1451.3
"Agriculture, forestry and fishing","Portugal",2024,"Q1",1416.7
"Agriculture, forestry and fishing","Portugal",2024,"Q2",1390.9
"Agriculture, forestry and fishing","Slovenia",2010,"Q1",138.2
"Agriculture, forestry and fishing","Slovenia",2010,"Q2",168.6
"Agriculture, forestry and fishing","Slovenia",2010,"Q3",173.4
"Agriculture, forestry and fishing","Slovenia",2010,"Q4",175.9
"Agriculture, forestry and fishing","Slovenia",2011,"Q1",183.7
"Agriculture, forestry and fishing","Slovenia",2011,"Q2",186.4
"Agriculture, forestry and fishing","Slovenia",2011,"Q3",186.5
"Agriculture, forestry and fishing","Slovenia",2011,"Q4",193.7
"Agriculture, forestry and fishing","Slovenia",2012,"Q1",170.4
"Agriculture, forestry and fishing","Slovenia",2012,"Q2",165.8
"Agriculture, forestry and fishing","Slovenia",2012,"Q3",164.2
"Agriculture, forestry and fishing","Slovenia",2012,"Q4",156.3
"Agriculture, forestry and fishing","Slovenia",2013,"Q1",154.1
"Agriculture, forestry and fishing","Slovenia",2013,"Q2",167.9
"Agriculture, forestry and fishing","Slovenia",2013,"Q3",169.1
"Agriculture, forestry and fishing","Slovenia",2013,"Q4",167.5
"Agriculture, forestry and fishing","Slovenia",2014,"Q1",187
"Agriculture, forestry and fishing","Slovenia",2014,"Q2",174.8
"Agriculture, forestry and fishing","Slovenia",2014,"Q3",163.1
"Agriculture, forestry and fishing","Slovenia",2014,"Q4",155.1
"Agriculture, forestry and fishing","Slovenia",2015,"Q1",182.7
"Agriculture, forestry and fishing","Slovenia",2015,"Q2",193.7
"Agriculture, forestry and fishing","Slovenia",2015,"Q3",193.8
"Agriculture, forestry and fishing","Slovenia",2015,"Q4",188
"Agriculture, forestry and fishing","Slovenia",2016,"Q1",190.1
"Agriculture, forestry and fishing","Slovenia",2016,"Q2",179.5
"Agriculture, forestry and fishing","Slovenia",2016,"Q3",178.2
"Agriculture, forestry and fishing","Slovenia",2016,"Q4",193.8
"Agriculture, forestry and fishing","Slovenia",2017,"Q1",176.1
"Agriculture, forestry and fishing","Slovenia",2017,"Q2",174.1
"Agriculture, forestry and fishing","Slovenia",2017,"Q3",183.6
"Agriculture, forestry and fishing","Slovenia",2017,"Q4",187.9
"Agriculture, forestry and fishing","Slovenia",2018,"Q1",220
"Agriculture, forestry and fishing","Slovenia",2018,"Q2",237.2
"Agriculture, forestry and fishing","Slovenia",2018,"Q3",226.2
"Agriculture, forestry and fishing","Slovenia",2018,"Q4",220
"Agriculture, forestry and fishing","Slovenia",2019,"Q1",198.6
"Agriculture, forestry and fishing","Slovenia",2019,"Q2",209.5
"Agriculture, forestry and fishing","Slovenia",2019,"Q3",217.7
"Agriculture, forestry and fishing","Slovenia",2019,"Q4",225.3
"Agriculture, forestry and fishing","Slovenia",2021,"Q1",174
"Agriculture, forestry and fishing","Slovenia",2021,"Q2",181.8
"Agriculture, forestry and fishing","Slovenia",2021,"Q3",211.2
"Agriculture, forestry and fishing","Slovenia",2021,"Q4",217.5
"Agriculture, forestry and fishing","Slovenia",2022,"Q1",213.5
"Agriculture, forestry and fishing","Slovenia",2022,"Q2",234
"Agriculture, forestry and fishing","Slovenia",2022,"Q3",260.5
"Agriculture, forestry and fishing","Slovenia",2022,"Q4",262.7
"Agriculture, forestry and fishing","Slovenia",2023,"Q1",241.7
"Agriculture, forestry and fishing","Slovenia",2023,"Q2",235.9
"Agriculture, forestry and fishing","Slovenia",2023,"Q3",237.7
"Agriculture, forestry and fishing","Slovenia",2023,"Q4",257.1
"Agriculture, forestry and fishing","Slovenia",2024,"Q1",265.2
"Agriculture, forestry and fishing","Slovenia",2024,"Q2",242.2
"Agriculture, forestry and fishing","Slovenia",2024,"Q3",245.2
"Agriculture, forestry and fishing","Slovakia",2010,"Q1",275.1
"Agriculture, forestry and fishing","Slovakia",2010,"Q2",247.4
"Agriculture, forestry and fishing","Slovakia",2010,"Q3",249
"Agriculture, forestry and fishing","Slovakia",2010,"Q4",258.4
"Agriculture, forestry and fishing","Slovakia",2011,"Q1",300
"Agriculture, forestry and fishing","Slovakia",2011,"Q2",318.2
"Agriculture, forestry and fishing","Slovakia",2011,"Q3",326.3
"Agriculture, forestry and fishing","Slovakia",2011,"Q4",340.4
"Agriculture, forestry and fishing","Slovakia",2012,"Q1",321
"Agriculture, forestry and fishing","Slovakia",2012,"Q2",329.3
"Agriculture, forestry and fishing","Slovakia",2012,"Q3",347
"Agriculture, forestry and fishing","Slovakia",2012,"Q4",325.9
"Agriculture, forestry and fishing","Slovakia",2013,"Q1",345.7
"Agriculture, forestry and fishing","Slovakia",2013,"Q2",371.2
"Agriculture, forestry and fishing","Slovakia",2013,"Q3",383.1
"Agriculture, forestry and fishing","Slovakia",2013,"Q4",448.2
"Agriculture, forestry and fishing","Slovakia",2014,"Q1",493.7
"Agriculture, forestry and fishing","Slovakia",2014,"Q2",513.1
"Agriculture, forestry and fishing","Slovakia",2014,"Q3",499.7
"Agriculture, forestry and fishing","Slovakia",2014,"Q4",495.6
"Agriculture, forestry and fishing","Slovakia",2015,"Q1",416.6
"Agriculture, forestry and fishing","Slovakia",2015,"Q2",426.4
"Agriculture, forestry and fishing","Slovakia",2015,"Q3",422
"Agriculture, forestry and fishing","Slovakia",2015,"Q4",379.4
"Agriculture, forestry and fishing","Slovakia",2016,"Q1",445.4
"Agriculture, forestry and fishing","Slovakia",2016,"Q2",408.3
"Agriculture, forestry and fishing","Slovakia",2016,"Q3",406.4
"Agriculture, forestry and fishing","Slovakia",2016,"Q4",423.5
"Agriculture, forestry and fishing","Slovakia",2017,"Q1",378.9
"Agriculture, forestry and fishing","Slovakia",2017,"Q2",380.9
"Agriculture, forestry and fishing","Slovakia",2017,"Q3",407.4
"Agriculture, forestry and fishing","Slovakia",2017,"Q4",403.1
"Agriculture, forestry and fishing","Slovakia",2018,"Q1",447.3
"Agriculture, forestry and fishing","Slovakia",2018,"Q2",463.1
"Agriculture, forestry and fishing","Slovakia",2018,"Q3",446.6
"Agriculture, forestry and fishing","Slovakia",2018,"Q4",457
"Agriculture, forestry and fishing","Slovakia",2019,"Q1",386.7
"Agriculture, forestry and fishing","Slovakia",2019,"Q2",392.2
"Agriculture, forestry and fishing","Slovakia",2019,"Q3",380.2
"Agriculture, forestry and fishing","Slovakia",2019,"Q4",369.7
"Agriculture, forestry and fishing","Slovakia",2021,"Q1",435.4
"Agriculture, forestry and fishing","Slovakia",2021,"Q2",461.5
"Agriculture, forestry and fishing","Slovakia",2021,"Q3",453.4
"Agriculture, forestry and fishing","Slovakia",2021,"Q4",510.1
"Agriculture, forestry and fishing","Slovakia",2022,"Q1",473.9
"Agriculture, forestry and fishing","Slovakia",2022,"Q2",514.4
"Agriculture, forestry and fishing","Slovakia",2022,"Q3",560.3
"Agriculture, forestry and fishing","Slovakia",2022,"Q4",575.2
"Agriculture, forestry and fishing","Slovakia",2023,"Q1",643.3
"Agriculture, forestry and fishing","Slovakia",2023,"Q2",664.5
"Agriculture, forestry and fishing","Slovakia",2023,"Q3",482.8
"Agriculture, forestry and fishing","Slovakia",2023,"Q4",671
"Agriculture, forestry and fishing","Slovakia",2024,"Q1",659.5
"Agriculture, forestry and fishing","Slovakia",2024,"Q2",658.2
