"Sector","Country","Year","Quarter","Value"
"Industry (except construction)","Belgium",2022,"Q3",566.4
"Industry (except construction)","Belgium",2022,"Q4",564.4
"Industry (except construction)","Belgium",2023,"Q1",564.5
"Industry (except construction)","Belgium",2023,"Q2",564.3
"Industry (except construction)","Belgium",2023,"Q3",564.1
"Industry (except construction)","Belgium",2023,"Q4",559.4
"Industry (except construction)","Belgium",2024,"Q1",557.5
"Industry (except construction)","Belgium",2024,"Q2",554.4
"Industry (except construction)","Belgium",2024,"Q3",553
"Industry (except construction)","Cyprus",2010,"Q1",42.75
"Industry (except construction)","Cyprus",2010,"Q2",42.66
"Industry (except construction)","Cyprus",2010,"Q3",41.93
"Industry (except construction)","Cyprus",2010,"Q4",42.25
"Industry (except construction)","Cyprus",2011,"Q1",41.77
"Industry (except construction)","Cyprus",2011,"Q2",41.59
"Industry (except construction)","Cyprus",2011,"Q3",40.93
"Industry (except construction)","Cyprus",2011,"Q4",40.42
"Industry (except construction)","Cyprus",2012,"Q1",40.12
"Industry (except construction)","Cyprus",2012,"Q2",39.16
"Industry (except construction)","Cyprus",2012,"Q3",38.38
"Industry (except construction)","Cyprus",2012,"Q4",37.85
"Industry (except construction)","Cyprus",2013,"Q1",36.67
"Industry (except construction)","Cyprus",2013,"Q2",35.45
"Industry (except construction)","Cyprus",2013,"Q3",34.49
"Industry (except construction)","Cyprus",2013,"Q4",34.7
"Industry (except construction)","Cyprus",2014,"Q1",33.64
"Industry (except construction)","Cyprus",2014,"Q2",33.76
"Industry (except construction)","Cyprus",2014,"Q3",33.31
"Industry (except construction)","Cyprus",2014,"Q4",33.64
"Industry (except construction)","Cyprus",2015,"Q1",33.95
"Industry (except construction)","Cyprus",2015,"Q2",34.16
"Industry (except construction)","Cyprus",2015,"Q3",34.34
"Industry (except construction)","Cyprus",2015,"Q4",34.9
"Industry (except construction)","Cyprus",2016,"Q1",35.25
"Industry (except construction)","Cyprus",2016,"Q2",35.84
"Industry (except construction)","Cyprus",2016,"Q3",35.87
"Industry (except construction)","Cyprus",2016,"Q4",36.45
"Industry (except construction)","Cyprus",2017,"Q1",36.53
"Industry (except construction)","Cyprus",2017,"Q2",37.64
"Industry (except construction)","Cyprus",2017,"Q3",38.12
"Industry (except construction)","Cyprus",2017,"Q4",38.76
"Industry (except construction)","Cyprus",2018,"Q1",37.19
"Industry (except construction)","Cyprus",2018,"Q2",38.64
"Industry (except construction)","Cyprus",2018,"Q3",39.2
"Industry (except construction)","Cyprus",2018,"Q4",39.68
"Industry (except construction)","Cyprus",2019,"Q1",38.21
"Industry (except construction)","Cyprus",2019,"Q2",39.13
"Industry (except construction)","Cyprus",2019,"Q3",39.53
"Industry (except construction)","Cyprus",2019,"Q4",40
"Industry (except construction)","Cyprus",2021,"Q1",39.25
"Industry (except construction)","Cyprus",2021,"Q2",39.57
"Industry (except construction)","Cyprus",2021,"Q3",39.85
"Industry (except construction)","Cyprus",2021,"Q4",39.92
"Industry (except construction)","Cyprus",2022,"Q1",40.16
"Industry (except construction)","Cyprus",2022,"Q2",40.88
"Industry (except construction)","Cyprus",2022,"Q3",41.55
"Industry (except construction)","Cyprus",2022,"Q4",41.61
"Industry (except construction)","Cyprus",2023,"Q1",41.19
"Industry (except construction)","Cyprus",2023,"Q2",42.03
"Industry (except construction)","Cyprus",2023,"Q3",42.29
"Industry (except construction)","Cyprus",2023,"Q4",42.23
"Industry (except construction)","Cyprus",2024,"Q1",42.03
"Industry (except construction)","Cyprus",2024,"Q2",42.6
"Industry (except construction)","Cyprus",2024,"Q3",43.14
"Industry (except construction)","Germany",2010,"Q1",7656
"Industry (except construction)","Germany",2010,"Q2",7668
"Industry (except construction)","Germany",2010,"Q3",7743
"Industry (except construction)","Germany",2010,"Q4",7779
"Industry (except construction)","Germany",2011,"Q1",7751
"Industry (except construction)","Germany",2011,"Q2",7807
"Industry (except construction)","Germany",2011,"Q3",7912
"Industry (except construction)","Germany",2011,"Q4",7970
"Industry (except construction)","Germany",2012,"Q1",7926
"Industry (except construction)","Germany",2012,"Q2",7950
"Industry (except construction)","Germany",2012,"Q3",8028
"Industry (except construction)","Germany",2012,"Q4",8050
"Industry (except construction)","Germany",2013,"Q1",7992
"Industry (except construction)","Germany",2013,"Q2",7990
"Industry (except construction)","Germany",2013,"Q3",8042
"Industry (except construction)","Germany",2013,"Q4",8056
"Industry (except construction)","Germany",2014,"Q1",8000
"Industry (except construction)","Germany",2014,"Q2",8032
"Industry (except construction)","Germany",2014,"Q3",8099
"Industry (except construction)","Germany",2014,"Q4",8121
"Industry (except construction)","Germany",2015,"Q1",8044
"Industry (except construction)","Germany",2015,"Q2",8052
"Industry (except construction)","Germany",2015,"Q3",8112
"Industry (except construction)","Germany",2015,"Q4",8130
"Industry (except construction)","Germany",2016,"Q1",8065
"Industry (except construction)","Germany",2016,"Q2",8079
"Industry (except construction)","Germany",2016,"Q3",8133
"Industry (except construction)","Germany",2016,"Q4",8156
"Industry (except construction)","Germany",2017,"Q1",8112
"Industry (except construction)","Germany",2017,"Q2",8142
"Industry (except construction)","Germany",2017,"Q3",8214
"Industry (except construction)","Germany",2017,"Q4",8257
"Industry (except construction)","Germany",2018,"Q1",8249
"Industry (except construction)","Germany",2018,"Q2",8279
"Industry (except construction)","Germany",2018,"Q3",8363
"Industry (except construction)","Germany",2018,"Q4",8403
"Industry (except construction)","Germany",2019,"Q1",8363
"Industry (except construction)","Germany",2019,"Q2",8364
"Industry (except construction)","Germany",2019,"Q3",8396
"Industry (except construction)","Germany",2019,"Q4",8381
"Industry (except construction)","Germany",2021,"Q1",8074
"Industry (except construction)","Germany",2021,"Q2",8071
"Industry (except construction)","Germany",2021,"Q3",8094
"Industry (except construction)","Germany",2021,"Q4",8121
"Industry (except construction)","Germany",2022,"Q1",8080
"Industry (except construction)","Germany",2022,"Q2",8088
"Industry (except construction)","Germany",2022,"Q3",8123
"Industry (except construction)","Germany",2022,"Q4",8158
"Industry (except construction)","Germany",2023,"Q1",8124
"Industry (except construction)","Germany",2023,"Q2",8132
"Industry (except construction)","Germany",2023,"Q3",8153
"Industry (except construction)","Germany",2023,"Q4",8171
"Industry (except construction)","Germany",2024,"Q1",8107
"Industry (except construction)","Germany",2024,"Q2",8088
"Industry (except construction)","Germany",2024,"Q3",8082
"Industry (except construction)","Euroarea",2010,"Q1",23156.04
"Industry (except construction)","Euroarea",2010,"Q2",23210.89
"Industry (except construction)","Euroarea",2010,"Q3",23283.47
"Industry (except construction)","Euroarea",2010,"Q4",23261.54
"Industry (except construction)","Euroarea",2011,"Q1",23051.96
"Industry (except construction)","Euroarea",2011,"Q2",23197.11
"Industry (except construction)","Euroarea",2011,"Q3",23365.22
"Industry (except construction)","Euroarea",2011,"Q4",23340.48
"Industry (except construction)","Euroarea",2012,"Q1",23061.77
"Industry (except construction)","Euroarea",2012,"Q2",23031.69
"Industry (except construction)","Euroarea",2012,"Q3",23095.04
"Industry (except construction)","Euroarea",2012,"Q4",22989.97
"Industry (except construction)","Euroarea",2013,"Q1",22716.46
"Industry (except construction)","Euroarea",2013,"Q2",22694.9
"Industry (except construction)","Euroarea",2013,"Q3",22794.94
"Industry (except construction)","Euroarea",2013,"Q4",22770.19
"Industry (except construction)","Euroarea",2014,"Q1",22544
"Industry (except construction)","Euroarea",2014,"Q2",22656.18
"Industry (except construction)","Euroarea",2014,"Q3",22755.91
"Industry (except construction)","Euroarea",2014,"Q4",22766.88
"Industry (except construction)","Euroarea",2015,"Q1",22464.66
"Industry (except construction)","Euroarea",2015,"Q2",22631.83
"Industry (except construction)","Euroarea",2015,"Q3",22814.89
"Industry (except construction)","Euroarea",2015,"Q4",22846.2
"Industry (except construction)","Euroarea",2016,"Q1",22680.49
"Industry (except construction)","Euroarea",2016,"Q2",22845.01
"Industry (except construction)","Euroarea",2016,"Q3",23036.93
"Industry (except construction)","Euroarea",2016,"Q4",23040.15
"Industry (except construction)","Euroarea",2017,"Q1",22863.16
"Industry (except construction)","Euroarea",2017,"Q2",23041.11
"Industry (except construction)","Euroarea",2017,"Q3",23286.41
"Industry (except construction)","Euroarea",2017,"Q4",23307.97
"Industry (except construction)","Euroarea",2018,"Q1",23231.18
"Industry (except construction)","Euroarea",2018,"Q2",23448.75
"Industry (except construction)","Euroarea",2018,"Q3",23619.14
"Industry (except construction)","Euroarea",2018,"Q4",23672.19
"Industry (except construction)","Euroarea",2019,"Q1",23633.27
"Industry (except construction)","Euroarea",2019,"Q2",23767.09
"Industry (except construction)","Euroarea",2019,"Q3",23904.25
"Industry (except construction)","Euroarea",2019,"Q4",23820.69
"Industry (except construction)","Euroarea",2021,"Q1",23120.43
"Industry (except construction)","Euroarea",2021,"Q2",23271.75
"Industry (except construction)","Euroarea",2021,"Q3",23467.46
"Industry (except construction)","Euroarea",2021,"Q4",23591.54
"Industry (except construction)","Euroarea",2022,"Q1",23474.84
"Industry (except construction)","Euroarea",2022,"Q2",23578.42
"Industry (except construction)","Euroarea",2022,"Q3",23739.01
"Industry (except construction)","Euroarea",2022,"Q4",23792.67
"Industry (except construction)","Euroarea",2023,"Q1",23749.69
"Industry (except construction)","Euroarea",2023,"Q2",23831.76
"Industry (except construction)","Euroarea",2023,"Q3",23926.35
"Industry (except construction)","Euroarea",2023,"Q4",23908.04
"Industry (except construction)","Euroarea",2024,"Q1",23782.03
"Industry (except construction)","Euroarea",2024,"Q2",23957.29
"Industry (except construction)","Euroarea",2024,"Q3",23986.73
"Industry (except construction)","Estonia",2010,"Q1",109.5
"Industry (except construction)","Estonia",2010,"Q2",114.6
"Industry (except construction)","Estonia",2010,"Q3",127.4
"Industry (except construction)","Estonia",2010,"Q4",135.6
"Industry (except construction)","Estonia",2011,"Q1",128.3
"Industry (except construction)","Estonia",2011,"Q2",126
"Industry (except construction)","Estonia",2011,"Q3",139.5
"Industry (except construction)","Estonia",2011,"Q4",145.7
"Industry (except construction)","Estonia",2012,"Q1",132.6
"Industry (except construction)","Estonia",2012,"Q2",124.4
"Industry (except construction)","Estonia",2012,"Q3",130.8
"Industry (except construction)","Estonia",2012,"Q4",131.4
"Industry (except construction)","Estonia",2013,"Q1",130
"Industry (except construction)","Estonia",2013,"Q2",129.7
"Industry (except construction)","Estonia",2013,"Q3",130.2
"Industry (except construction)","Estonia",2013,"Q4",124.4
"Industry (except construction)","Estonia",2014,"Q1",120.7
"Industry (except construction)","Estonia",2014,"Q2",128.7
"Industry (except construction)","Estonia",2014,"Q3",126.9
"Industry (except construction)","Estonia",2014,"Q4",130.3
"Industry (except construction)","Estonia",2015,"Q1",130.3
"Industry (except construction)","Estonia",2015,"Q2",133.9
"Industry (except construction)","Estonia",2015,"Q3",133.1
"Industry (except construction)","Estonia",2015,"Q4",128.5
"Industry (except construction)","Estonia",2016,"Q1",132.7
"Industry (except construction)","Estonia",2016,"Q2",130.7
"Industry (except construction)","Estonia",2016,"Q3",130.1
"Industry (except construction)","Estonia",2016,"Q4",131.1
"Industry (except construction)","Estonia",2017,"Q1",130.4
"Industry (except construction)","Estonia",2017,"Q2",133.7
"Industry (except construction)","Estonia",2017,"Q3",139.1
"Industry (except construction)","Estonia",2017,"Q4",146.6
"Industry (except construction)","Estonia",2018,"Q1",143.25
"Industry (except construction)","Estonia",2018,"Q2",134.56
"Industry (except construction)","Estonia",2018,"Q3",130.88
"Industry (except construction)","Estonia",2018,"Q4",142.31
"Industry (except construction)","Estonia",2019,"Q1",136.64
"Industry (except construction)","Estonia",2019,"Q2",127.43
"Industry (except construction)","Estonia",2019,"Q3",134.51
"Industry (except construction)","Estonia",2019,"Q4",139.17
"Industry (except construction)","Estonia",2021,"Q1",130.02
"Industry (except construction)","Estonia",2021,"Q2",125.8
"Industry (except construction)","Estonia",2021,"Q3",132.8
"Industry (except construction)","Estonia",2021,"Q4",133.13
"Industry (except construction)","Estonia",2022,"Q1",134.36
"Industry (except construction)","Estonia",2022,"Q2",131.42
"Industry (except construction)","Estonia",2022,"Q3",135.91
"Industry (except construction)","Estonia",2022,"Q4",136.63
"Industry (except construction)","Estonia",2023,"Q1",128.8
"Industry (except construction)","Estonia",2023,"Q2",131.96
"Industry (except construction)","Estonia",2023,"Q3",134.66
"Industry (except construction)","Estonia",2023,"Q4",133.59
"Industry (except construction)","Estonia",2024,"Q1",119.37
"Industry (except construction)","Estonia",2024,"Q2",120.63
"Industry (except construction)","Estonia",2024,"Q3",132
"Industry (except construction)","Greece",2010,"Q1",486.28
"Industry (except construction)","Greece",2010,"Q2",486.47
"Industry (except construction)","Greece",2010,"Q3",471.09
"Industry (except construction)","Greece",2010,"Q4",455.22
"Industry (except construction)","Greece",2011,"Q1",464.58
"Industry (except construction)","Greece",2011,"Q2",442.99
"Industry (except construction)","Greece",2011,"Q3",448.54
"Industry (except construction)","Greece",2011,"Q4",420.53
"Industry (except construction)","Greece",2012,"Q1",426.16
"Industry (except construction)","Greece",2012,"Q2",409.52
"Industry (except construction)","Greece",2012,"Q3",411.59
"Industry (except construction)","Greece",2012,"Q4",405.74
"Industry (except construction)","Greece",2013,"Q1",399.27
"Industry (except construction)","Greece",2013,"Q2",401.45
"Industry (except construction)","Greece",2013,"Q3",403.76
"Industry (except construction)","Greece",2013,"Q4",407.49
"Industry (except construction)","Greece",2014,"Q1",417.92
"Industry (except construction)","Greece",2014,"Q2",425.36
"Industry (except construction)","Greece",2014,"Q3",415.58
"Industry (except construction)","Greece",2014,"Q4",409.75
"Industry (except construction)","Greece",2015,"Q1",389.2
"Industry (except construction)","Greece",2015,"Q2",385.91
"Industry (except construction)","Greece",2015,"Q3",398.75
"Industry (except construction)","Greece",2015,"Q4",391.62
"Industry (except construction)","Greece",2016,"Q1",401.35
"Industry (except construction)","Greece",2016,"Q2",414.88
"Industry (except construction)","Greece",2016,"Q3",418.72
"Industry (except construction)","Greece",2016,"Q4",399.4
"Industry (except construction)","Greece",2017,"Q1",403.52
"Industry (except construction)","Greece",2017,"Q2",402.39
"Industry (except construction)","Greece",2017,"Q3",401.44
"Industry (except construction)","Greece",2017,"Q4",401.68
"Industry (except construction)","Greece",2018,"Q1",419.77
"Industry (except construction)","Greece",2018,"Q2",427.19
"Industry (except construction)","Greece",2018,"Q3",427.9
"Industry (except construction)","Greece",2018,"Q4",417.7
"Industry (except construction)","Greece",2019,"Q1",425.32
"Industry (except construction)","Greece",2019,"Q2",430.9
"Industry (except construction)","Greece",2019,"Q3",432.29
"Industry (except construction)","Greece",2019,"Q4",418.47
"Industry (except construction)","Greece",2021,"Q1",438.2
"Industry (except construction)","Greece",2021,"Q2",444.87
"Industry (except construction)","Greece",2021,"Q3",466.7
"Industry (except construction)","Greece",2021,"Q4",467.4
"Industry (except construction)","Greece",2022,"Q1",463.85
"Industry (except construction)","Greece",2022,"Q2",463.47
"Industry (except construction)","Greece",2022,"Q3",469.28
"Industry (except construction)","Greece",2022,"Q4",473.88
"Industry (except construction)","Greece",2023,"Q1",479.28
"Industry (except construction)","Greece",2023,"Q2",478.68
"Industry (except construction)","Greece",2023,"Q3",480.12
"Industry (except construction)","Greece",2023,"Q4",476.23
"Industry (except construction)","Greece",2024,"Q1",488.27
"Industry (except construction)","Greece",2024,"Q2",484.37
"Industry (except construction)","Greece",2024,"Q3",494.12
"Industry (except construction)","Spain",2010,"Q1",2472.8
"Industry (except construction)","Spain",2010,"Q2",2499.4
"Industry (except construction)","Spain",2010,"Q3",2478.7
"Industry (except construction)","Spain",2010,"Q4",2493.9
"Industry (except construction)","Spain",2011,"Q1",2378.8
"Industry (except construction)","Spain",2011,"Q2",2416.6
"Industry (except construction)","Spain",2011,"Q3",2402.4
"Industry (except construction)","Spain",2011,"Q4",2391
"Industry (except construction)","Spain",2012,"Q1",2259.2
"Industry (except construction)","Spain",2012,"Q2",2241.9
"Industry (except construction)","Spain",2012,"Q3",2229.3
"Industry (except construction)","Spain",2012,"Q4",2213.6
"Industry (except construction)","Spain",2013,"Q1",2123.9
"Industry (except construction)","Spain",2013,"Q2",2124.5
"Industry (except construction)","Spain",2013,"Q3",2139.4
"Industry (except construction)","Spain",2013,"Q4",2137
"Industry (except construction)","Spain",2014,"Q1",2060.3
"Industry (except construction)","Spain",2014,"Q2",2090.2
"Industry (except construction)","Spain",2014,"Q3",2139.4
"Industry (except construction)","Spain",2014,"Q4",2157.7
"Industry (except construction)","Spain",2015,"Q1",2095.9
"Industry (except construction)","Spain",2015,"Q2",2154.7
"Industry (except construction)","Spain",2015,"Q3",2205.7
"Industry (except construction)","Spain",2015,"Q4",2214.5
"Industry (except construction)","Spain",2016,"Q1",2174.5
"Industry (except construction)","Spain",2016,"Q2",2227.4
"Industry (except construction)","Spain",2016,"Q3",2282.9
"Industry (except construction)","Spain",2016,"Q4",2300.8
"Industry (except construction)","Spain",2017,"Q1",2227.8
"Industry (except construction)","Spain",2017,"Q2",2277.9
"Industry (except construction)","Spain",2017,"Q3",2335
"Industry (except construction)","Spain",2017,"Q4",2364.9
"Industry (except construction)","Spain",2018,"Q1",2307
"Industry (except construction)","Spain",2018,"Q2",2350.7
"Industry (except construction)","Spain",2018,"Q3",2371.5
"Industry (except construction)","Spain",2018,"Q4",2368
"Industry (except construction)","Spain",2019,"Q1",2343.9
"Industry (except construction)","Spain",2019,"Q2",2405.4
"Industry (except construction)","Spain",2019,"Q3",2468.4
"Industry (except construction)","Spain",2019,"Q4",2446.3
"Industry (except construction)","Spain",2021,"Q1",2273.1
"Industry (except construction)","Spain",2021,"Q2",2300.1
"Industry (except construction)","Spain",2021,"Q3",2369.1
"Industry (except construction)","Spain",2021,"Q4",2396.9
"Industry (except construction)","Spain",2022,"Q1",2299.7
"Industry (except construction)","Spain",2022,"Q2",2377.6
"Industry (except construction)","Spain",2022,"Q3",2421.1
"Industry (except construction)","Spain",2022,"Q4",2425.6
"Industry (except construction)","Spain",2023,"Q1",2381
"Industry (except construction)","Spain",2023,"Q2",2390.8
"Industry (except construction)","Spain",2023,"Q3",2449.3
"Industry (except construction)","Spain",2023,"Q4",2464.1
"Industry (except construction)","Spain",2024,"Q1",2386.6
"Industry (except construction)","Spain",2024,"Q2",2509.9
"Industry (except construction)","Spain",2024,"Q3",2502.7
"Industry (except construction)","Finland",2010,"Q1",391.2
"Industry (except construction)","Finland",2010,"Q2",409.6
"Industry (except construction)","Finland",2010,"Q3",399.2
"Industry (except construction)","Finland",2010,"Q4",392.4
"Industry (except construction)","Finland",2011,"Q1",386.8
"Industry (except construction)","Finland",2011,"Q2",404.4
"Industry (except construction)","Finland",2011,"Q3",418.8
"Industry (except construction)","Finland",2011,"Q4",401.2
"Industry (except construction)","Finland",2012,"Q1",398
"Industry (except construction)","Finland",2012,"Q2",414
"Industry (except construction)","Finland",2012,"Q3",407.2
"Industry (except construction)","Finland",2012,"Q4",389.6
"Industry (except construction)","Finland",2013,"Q1",384.8
"Industry (except construction)","Finland",2013,"Q2",398.4
"Industry (except construction)","Finland",2013,"Q3",389.6
"Industry (except construction)","Finland",2013,"Q4",381.2
"Industry (except construction)","Finland",2014,"Q1",374.8
"Industry (except construction)","Finland",2014,"Q2",386
"Industry (except construction)","Finland",2014,"Q3",378.8
"Industry (except construction)","Finland",2014,"Q4",373.6
"Industry (except construction)","Finland",2015,"Q1",368
"Industry (except construction)","Finland",2015,"Q2",374.8
"Industry (except construction)","Finland",2015,"Q3",378.4
"Industry (except construction)","Finland",2015,"Q4",368.8
"Industry (except construction)","Finland",2016,"Q1",358.8
"Industry (except construction)","Finland",2016,"Q2",374
"Industry (except construction)","Finland",2016,"Q3",376.4
"Industry (except construction)","Finland",2016,"Q4",368.8
"Industry (except construction)","Finland",2017,"Q1",354.4
"Industry (except construction)","Finland",2017,"Q2",373.2
"Industry (except construction)","Finland",2017,"Q3",380.4
"Industry (except construction)","Finland",2017,"Q4",372
"Industry (except construction)","Finland",2018,"Q1",363.6
"Industry (except construction)","Finland",2018,"Q2",376
"Industry (except construction)","Finland",2018,"Q3",382.4
"Industry (except construction)","Finland",2018,"Q4",384
"Industry (except construction)","Finland",2019,"Q1",362.4
"Industry (except construction)","Finland",2019,"Q2",388.8
"Industry (except construction)","Finland",2019,"Q3",387.6
"Industry (except construction)","Finland",2019,"Q4",376
"Industry (except construction)","Finland",2021,"Q1",359.2
"Industry (except construction)","Finland",2021,"Q2",383.2
"Industry (except construction)","Finland",2021,"Q3",377.6
"Industry (except construction)","Finland",2021,"Q4",374.8
"Industry (except construction)","Finland",2022,"Q1",368.8
"Industry (except construction)","Finland",2022,"Q2",383.2
"Industry (except construction)","Finland",2022,"Q3",388.4
"Industry (except construction)","Finland",2022,"Q4",392
"Industry (except construction)","Finland",2023,"Q1",383.6
"Industry (except construction)","Finland",2023,"Q2",395.2
"Industry (except construction)","Finland",2023,"Q3",383.6
"Industry (except construction)","Finland",2023,"Q4",373.2
"Industry (except construction)","Finland",2024,"Q1",371.1
"Industry (except construction)","Finland",2024,"Q2",381.7
"Industry (except construction)","Finland",2024,"Q3",371.5
"Industry (except construction)","France",2010,"Q1",3074.5
"Industry (except construction)","France",2010,"Q2",3055.6
"Industry (except construction)","France",2010,"Q3",3047.7
"Industry (except construction)","France",2010,"Q4",3030.5
"Industry (except construction)","France",2011,"Q1",3023.7
"Industry (except construction)","France",2011,"Q2",3035.7
"Industry (except construction)","France",2011,"Q3",3045.4
"Industry (except construction)","France",2011,"Q4",3035.1
"Industry (except construction)","France",2012,"Q1",3021.5
"Industry (except construction)","France",2012,"Q2",3024.7
"Industry (except construction)","France",2012,"Q3",3029.6
"Industry (except construction)","France",2012,"Q4",3016.4
"Industry (except construction)","France",2013,"Q1",3000.1
"Industry (except construction)","France",2013,"Q2",2998
"Industry (except construction)","France",2013,"Q3",2998.4
"Industry (except construction)","France",2013,"Q4",2989.8
"Industry (except construction)","France",2014,"Q1",2984.8
"Industry (except construction)","France",2014,"Q2",2989.2
"Industry (except construction)","France",2014,"Q3",2985.4
"Industry (except construction)","France",2014,"Q4",2961.6
"Industry (except construction)","France",2015,"Q1",2935.4
"Industry (except construction)","France",2015,"Q2",2929.9
"Industry (except construction)","France",2015,"Q3",2927.9
"Industry (except construction)","France",2015,"Q4",2915.5
"Industry (except construction)","France",2016,"Q1",2910.4
"Industry (except construction)","France",2016,"Q2",2916.9
"Industry (except construction)","France",2016,"Q3",2920.9
"Industry (except construction)","France",2016,"Q4",2908
"Industry (except construction)","France",2017,"Q1",2893.9
"Industry (except construction)","France",2017,"Q2",2897.4
"Industry (except construction)","France",2017,"Q3",2897.7
"Industry (except construction)","France",2017,"Q4",2886.6
"Industry (except construction)","France",2018,"Q1",2877.7
"Industry (except construction)","France",2018,"Q2",2887.2
"Industry (except construction)","France",2018,"Q3",2903.1
"Industry (except construction)","France",2018,"Q4",2918.4
"Industry (except construction)","France",2019,"Q1",2950.3
"Industry (except construction)","France",2019,"Q2",2983.6
"Industry (except construction)","France",2019,"Q3",3002.1
"Industry (except construction)","France",2019,"Q4",3002.6
"Industry (except construction)","France",2021,"Q1",2972.5
"Industry (except construction)","France",2021,"Q2",2990.4
"Industry (except construction)","France",2021,"Q3",3007.6
"Industry (except construction)","France",2021,"Q4",3017.6
"Industry (except construction)","France",2022,"Q1",3024.8
"Industry (except construction)","France",2022,"Q2",3036.9
"Industry (except construction)","France",2022,"Q3",3050.7
"Industry (except construction)","France",2022,"Q4",3055.9
"Industry (except construction)","France",2023,"Q1",3058.2
"Industry (except construction)","France",2023,"Q2",3067.4
"Industry (except construction)","France",2023,"Q3",3078.3
"Industry (except construction)","France",2023,"Q4",3085
"Industry (except construction)","France",2024,"Q1",3090
"Industry (except construction)","France",2024,"Q2",3097.2
"Industry (except construction)","France",2024,"Q3",3101.8
"Industry (except construction)","Croatia",2010,"Q1",322.36
"Industry (except construction)","Croatia",2010,"Q2",313.46
"Industry (except construction)","Croatia",2010,"Q3",334.17
"Industry (except construction)","Croatia",2010,"Q4",353.02
"Industry (except construction)","Croatia",2011,"Q1",333.21
"Industry (except construction)","Croatia",2011,"Q2",314.4
"Industry (except construction)","Croatia",2011,"Q3",328.32
"Industry (except construction)","Croatia",2011,"Q4",344.52
"Industry (except construction)","Croatia",2012,"Q1",354.43
"Industry (except construction)","Croatia",2012,"Q2",320.95
"Industry (except construction)","Croatia",2012,"Q3",306.29
"Industry (except construction)","Croatia",2012,"Q4",306.95
"Industry (except construction)","Croatia",2013,"Q1",315.16
"Industry (except construction)","Croatia",2013,"Q2",296.73
"Industry (except construction)","Croatia",2013,"Q3",302.62
"Industry (except construction)","Croatia",2013,"Q4",311.8
"Industry (except construction)","Croatia",2014,"Q1",323.76
"Industry (except construction)","Croatia",2014,"Q2",318.93
"Industry (except construction)","Croatia",2014,"Q3",304.63
"Industry (except construction)","Croatia",2014,"Q4",300.64
"Industry (except construction)","Croatia",2015,"Q1",297.57
"Industry (except construction)","Croatia",2015,"Q2",320.28
"Industry (except construction)","Croatia",2015,"Q3",315.09
"Industry (except construction)","Croatia",2015,"Q4",297.96
"Industry (except construction)","Croatia",2016,"Q1",298.11
"Industry (except construction)","Croatia",2016,"Q2",322.66
"Industry (except construction)","Croatia",2016,"Q3",323.75
"Industry (except construction)","Croatia",2016,"Q4",298.85
"Industry (except construction)","Croatia",2017,"Q1",309.88
"Industry (except construction)","Croatia",2017,"Q2",324.68
"Industry (except construction)","Croatia",2017,"Q3",326.55
"Industry (except construction)","Croatia",2017,"Q4",308.41
"Industry (except construction)","Croatia",2018,"Q1",324.68
"Industry (except construction)","Croatia",2018,"Q2",345.63
"Industry (except construction)","Croatia",2018,"Q3",322.97
"Industry (except construction)","Croatia",2018,"Q4",341.52
"Industry (except construction)","Croatia",2019,"Q1",353.41
"Industry (except construction)","Croatia",2019,"Q2",328.9
"Industry (except construction)","Croatia",2019,"Q3",336.88
"Industry (except construction)","Croatia",2019,"Q4",340.35
"Industry (except construction)","Croatia",2021,"Q1",328.05
"Industry (except construction)","Croatia",2021,"Q2",317.3
"Industry (except construction)","Croatia",2021,"Q3",346.78
"Industry (except construction)","Croatia",2021,"Q4",360.62
"Industry (except construction)","Croatia",2022,"Q1",356.33
"Industry (except construction)","Croatia",2022,"Q2",343.29
"Industry (except construction)","Croatia",2022,"Q3",311.48
"Industry (except construction)","Croatia",2022,"Q4",328.74
"Industry (except construction)","Croatia",2023,"Q1",336.86
"Industry (except construction)","Croatia",2023,"Q2",354.55
"Industry (except construction)","Croatia",2023,"Q3",324.57
"Industry (except construction)","Croatia",2023,"Q4",314.28
"Industry (except construction)","Croatia",2024,"Q1",337.78
"Industry (except construction)","Croatia",2024,"Q2",359.26
"Industry (except construction)","Croatia",2024,"Q3",348.42
"Industry (except construction)","Ireland",2010,"Q1",250.04
"Industry (except construction)","Ireland",2010,"Q2",248.01
"Industry (except construction)","Ireland",2010,"Q3",249.21
"Industry (except construction)","Ireland",2010,"Q4",246.28
"Industry (except construction)","Ireland",2011,"Q1",240.36
"Industry (except construction)","Ireland",2011,"Q2",240.17
"Industry (except construction)","Ireland",2011,"Q3",239.89
"Industry (except construction)","Ireland",2011,"Q4",245.5
"Industry (except construction)","Ireland",2012,"Q1",236.68
"Industry (except construction)","Ireland",2012,"Q2",232.15
"Industry (except construction)","Ireland",2012,"Q3",233.61
"Industry (except construction)","Ireland",2012,"Q4",241.03
"Industry (except construction)","Ireland",2013,"Q1",243.31
"Industry (except construction)","Ireland",2013,"Q2",244.16
"Industry (except construction)","Ireland",2013,"Q3",250.64
"Industry (except construction)","Ireland",2013,"Q4",252.91
"Industry (except construction)","Ireland",2014,"Q1",245.89
"Industry (except construction)","Ireland",2014,"Q2",245.84
"Industry (except construction)","Ireland",2014,"Q3",251.55
"Industry (except construction)","Ireland",2014,"Q4",258.13
"Industry (except construction)","Ireland",2015,"Q1",260.33
