DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2021-Q2,617498.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2021-Q3,637299.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2021-Q4,643896.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2022-Q1,649425.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2022-Q2,655784.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2022-Q3,669410.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2022-Q4,679448.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2023-Q1,690734.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2023-Q2,704796.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2023-Q3,710635.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2023-Q4,720145.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2024-Q1,722186.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2024-Q2,724769.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2024-Q3,734022.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,France,2024-Q4,736398.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1995-Q1,4399.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1995-Q2,4443.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1995-Q3,4156.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1995-Q4,4554.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1996-Q1,4571.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1996-Q2,4684.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1996-Q3,4910.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1996-Q4,4995.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1997-Q1,5100.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1997-Q2,5239.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1997-Q3,5363.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1997-Q4,5558.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1998-Q1,5757.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1998-Q2,5732.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1998-Q3,5752.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1998-Q4,5697.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1999-Q1,5568.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1999-Q2,5533.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1999-Q3,5519.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,1999-Q4,5578.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2000-Q1,5644.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2000-Q2,5806.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2000-Q3,6047.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2000-Q4,6117.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2001-Q1,6127.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2001-Q2,6557.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2001-Q3,6560.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2001-Q4,6699.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2002-Q1,6909.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2002-Q2,7098.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2002-Q3,7323.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2002-Q4,7401.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2003-Q1,7467.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2003-Q2,7713.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2003-Q3,7909.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2003-Q4,7884.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2004-Q1,8069.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2004-Q2,8429.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2004-Q3,8626.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2004-Q4,8643.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2005-Q1,8618.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2005-Q2,9212.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2005-Q3,9376.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2005-Q4,9567.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2006-Q1,9779.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2006-Q2,10098.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2006-Q3,10271.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2006-Q4,10417.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2007-Q1,10754.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2007-Q2,10997.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2007-Q3,11232.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2007-Q4,11364.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q1,11873.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q2,12112.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q3,12350.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q4,12113.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q1,11285.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q2,11502.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q3,11397.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q4,11617.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q1,11483.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q2,11461.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q3,11626.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q4,11364.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q1,11364.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q2,11558.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q3,11456.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q4,11348.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q1,11124.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q2,11165.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q3,11327.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q4,11240.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q1,11264.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q2,11294.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q3,11196.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q4,11063.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q1,10986.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q2,11132.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q3,11075.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q4,11084.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q1,11189.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q2,11399.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q3,11482.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q4,11396.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q1,11706.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q2,11828.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q3,11968.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q4,12059.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q1,12235.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q2,12548.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q3,12735.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q4,12629.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q1,12874.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q2,13307.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q3,13390.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q4,13409.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q1,13697.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q2,13863.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q3,14070.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q4,14115.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q1,13886.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q2,11731.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q3,12126.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q4,13271.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q1,14123.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q2,14102.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q3,14798.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q4,15371.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q1,15988.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q2,16594.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q3,17179.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q4,17802.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q1,18677.5,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q2,19335.4,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q3,19768.2,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q4,20206.1,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q1,20752.0,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q2,21161.5,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q3,21522.4,p,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1995-Q1,12852.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1995-Q2,13146.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1995-Q3,13268.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1995-Q4,13644.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1996-Q1,14205.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1996-Q2,14781.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1996-Q3,14819.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1996-Q4,15872.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1997-Q1,17328.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1997-Q2,17870.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,1997-Q3,18599.6,,
